chembl_id,primary_drug,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,black_box_warning,hepatotoxicity,nephrotoxicity,cardiotoxicity,bioactivity_count,tox_data_sources,data_source,created_at,last_updated
CHEMBL289461,ChEMBL_CHEMBL289461,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984540,2025-09-05 06:28:14.984540
CHEMBL31462,ChEMBL_CHEMBL31462,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984565,2025-09-05 06:28:14.984565
CHEMBL31463,ChEMBL_CHEMBL31463,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984591,2025-09-05 06:28:14.984591
CHEMBL287590,ChEMBL_CHEMBL287590,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984616,2025-09-05 06:28:14.984616
CHEMBL32619,ChEMBL_CHEMBL32619,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984645,2025-09-05 06:28:14.984646
CHEMBL31596,ChEMBL_CHEMBL31596,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984672,2025-09-05 06:28:14.984672
CHEMBL284391,ACETIC ACID BUTYL ESTER,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984698,2025-09-05 06:28:14.984699
CHEMBL31572,ChEMBL_CHEMBL31572,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984726,2025-09-05 06:28:14.984726
CHEMBL281109,ChEMBL_CHEMBL281109,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984754,2025-09-05 06:28:14.984754
CHEMBL285399,ChEMBL_CHEMBL285399,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984779,2025-09-05 06:28:14.984780
CHEMBL32010,CYCLOHEXANOL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984804,2025-09-05 06:28:14.984804
CHEMBL31526,ChEMBL_CHEMBL31526,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984828,2025-09-05 06:28:14.984828
CHEMBL285182,ChEMBL_CHEMBL285182,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984853,2025-09-05 06:28:14.984854
CHEMBL31422,MALTOL,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984879,2025-09-05 06:28:14.984879
CHEMBL284808,ChEMBL_CHEMBL284808,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984931,2025-09-05 06:28:14.984931
CHEMBL31772,ChEMBL_CHEMBL31772,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.984957,2025-09-05 06:28:14.984957
CHEMBL286688,ChEMBL_CHEMBL286688,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.984983,2025-09-05 06:28:14.984983
CHEMBL31589,ChEMBL_CHEMBL31589,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985009,2025-09-05 06:28:14.985010
CHEMBL31645,ChEMBL_CHEMBL31645,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985037,2025-09-05 06:28:14.985038
CHEMBL287502,ChEMBL_CHEMBL287502,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985063,2025-09-05 06:28:14.985063
CHEMBL32623,ChEMBL_CHEMBL32623,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985089,2025-09-05 06:28:14.985089
CHEMBL31336,ChEMBL_CHEMBL31336,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985114,2025-09-05 06:28:14.985115
CHEMBL31513,ChEMBL_CHEMBL31513,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985140,2025-09-05 06:28:14.985140
CHEMBL31398,ChEMBL_CHEMBL31398,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985166,2025-09-05 06:28:14.985166
CHEMBL31399,ChEMBL_CHEMBL31399,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985193,2025-09-05 06:28:14.985194
CHEMBL448775,ChEMBL_CHEMBL448775,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985222,2025-09-05 06:28:14.985222
CHEMBL287242,ChEMBL_CHEMBL287242,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985247,2025-09-05 06:28:14.985247
CHEMBL31675,ChEMBL_CHEMBL31675,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985274,2025-09-05 06:28:14.985274
CHEMBL280854,ChEMBL_CHEMBL280854,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985302,2025-09-05 06:28:14.985302
CHEMBL30998,ChEMBL_CHEMBL30998,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985328,2025-09-05 06:28:14.985329
CHEMBL30977,ChEMBL_CHEMBL30977,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985354,2025-09-05 06:28:14.985355
CHEMBL31862,ChEMBL_CHEMBL31862,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985379,2025-09-05 06:28:14.985379
CHEMBL31729,ChEMBL_CHEMBL31729,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985404,2025-09-05 06:28:14.985405
CHEMBL283821,ChEMBL_CHEMBL283821,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985432,2025-09-05 06:28:14.985432
CHEMBL31799,ChEMBL_CHEMBL31799,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985458,2025-09-05 06:28:14.985458
CHEMBL281760,ChEMBL_CHEMBL281760,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985483,2025-09-05 06:28:14.985483
CHEMBL416946,ChEMBL_CHEMBL416946,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985509,2025-09-05 06:28:14.985510
CHEMBL32793,ChEMBL_CHEMBL32793,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985535,2025-09-05 06:28:14.985535
CHEMBL30494,ChEMBL_CHEMBL30494,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985563,2025-09-05 06:28:14.985563
CHEMBL30994,ChEMBL_CHEMBL30994,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985588,2025-09-05 06:28:14.985588
CHEMBL30757,ChEMBL_CHEMBL30757,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985613,2025-09-05 06:28:14.985613
CHEMBL30990,ChEMBL_CHEMBL30990,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985638,2025-09-05 06:28:14.985638
CHEMBL30773,CYCLOOCTENE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985662,2025-09-05 06:28:14.985663
CHEMBL30675,ChEMBL_CHEMBL30675,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985687,2025-09-05 06:28:14.985688
CHEMBL280645,ChEMBL_CHEMBL280645,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985712,2025-09-05 06:28:14.985712
CHEMBL32459,ChEMBL_CHEMBL32459,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985738,2025-09-05 06:28:14.985738
CHEMBL31686,ChEMBL_CHEMBL31686,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985764,2025-09-05 06:28:14.985765
CHEMBL431698,RALOXIFENE CORE,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985791,2025-09-05 06:28:14.985791
CHEMBL287591,ChEMBL_CHEMBL287591,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985819,2025-09-05 06:28:14.985819
CHEMBL765,GUANETHIDINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985844,2025-09-05 06:28:14.985845
CHEMBL282850,ChEMBL_CHEMBL282850,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985870,2025-09-05 06:28:14.985870
CHEMBL30997,ChEMBL_CHEMBL30997,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985900,2025-09-05 06:28:14.985900
CHEMBL31362,ChEMBL_CHEMBL31362,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985928,2025-09-05 06:28:14.985928
CHEMBL31330,ChEMBL_CHEMBL31330,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.985954,2025-09-05 06:28:14.985954
CHEMBL31331,ChEMBL_CHEMBL31331,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.985982,2025-09-05 06:28:14.985982
CHEMBL31440,ChEMBL_CHEMBL31440,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986007,2025-09-05 06:28:14.986007
CHEMBL31676,ChEMBL_CHEMBL31676,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986032,2025-09-05 06:28:14.986032
CHEMBL31619,ChEMBL_CHEMBL31619,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986058,2025-09-05 06:28:14.986058
CHEMBL286544,ChEMBL_CHEMBL286544,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986085,2025-09-05 06:28:14.986085
CHEMBL30755,ChEMBL_CHEMBL30755,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986111,2025-09-05 06:28:14.986111
CHEMBL31385,ChEMBL_CHEMBL31385,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986147,2025-09-05 06:28:14.986147
CHEMBL31386,ChEMBL_CHEMBL31386,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986176,2025-09-05 06:28:14.986177
CHEMBL31387,ChEMBL_CHEMBL31387,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986202,2025-09-05 06:28:14.986203
CHEMBL281300,ChEMBL_CHEMBL281300,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986227,2025-09-05 06:28:14.986228
CHEMBL31876,ChEMBL_CHEMBL31876,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986253,2025-09-05 06:28:14.986253
CHEMBL435363,ChEMBL_CHEMBL435363,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986278,2025-09-05 06:28:14.986278
CHEMBL30879,ChEMBL_CHEMBL30879,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986303,2025-09-05 06:28:14.986303
CHEMBL281296,ChEMBL_CHEMBL281296,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986330,2025-09-05 06:28:14.986330
CHEMBL448467,ChEMBL_CHEMBL448467,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986360,2025-09-05 06:28:14.986360
CHEMBL31147,ChEMBL_CHEMBL31147,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986388,2025-09-05 06:28:14.986389
CHEMBL284674,ChEMBL_CHEMBL284674,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986414,2025-09-05 06:28:14.986415
CHEMBL31107,ChEMBL_CHEMBL31107,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986441,2025-09-05 06:28:14.986441
CHEMBL286979,ChEMBL_CHEMBL286979,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986467,2025-09-05 06:28:14.986468
CHEMBL283046,ChEMBL_CHEMBL283046,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986493,2025-09-05 06:28:14.986493
CHEMBL29712,ChEMBL_CHEMBL29712,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986518,2025-09-05 06:28:14.986518
CHEMBL30923,ChEMBL_CHEMBL30923,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986545,2025-09-05 06:28:14.986545
CHEMBL30611,ChEMBL_CHEMBL30611,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986570,2025-09-05 06:28:14.986570
CHEMBL30970,ChEMBL_CHEMBL30970,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986595,2025-09-05 06:28:14.986595
CHEMBL31558,ChEMBL_CHEMBL31558,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986621,2025-09-05 06:28:14.986621
CHEMBL283682,ChEMBL_CHEMBL283682,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986647,2025-09-05 06:28:14.986648
CHEMBL30810,ChEMBL_CHEMBL30810,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986674,2025-09-05 06:28:14.986674
CHEMBL282986,ChEMBL_CHEMBL282986,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986700,2025-09-05 06:28:14.986701
CHEMBL30510,ChEMBL_CHEMBL30510,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986727,2025-09-05 06:28:14.986727
CHEMBL281081,ChEMBL_CHEMBL281081,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986753,2025-09-05 06:28:14.986754
CHEMBL282767,ChEMBL_CHEMBL282767,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986779,2025-09-05 06:28:14.986780
CHEMBL418032,ChEMBL_CHEMBL418032,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986805,2025-09-05 06:28:14.986806
CHEMBL30619,ChEMBL_CHEMBL30619,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986831,2025-09-05 06:28:14.986831
CHEMBL31865,ChEMBL_CHEMBL31865,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986857,2025-09-05 06:28:14.986857
CHEMBL416580,ChEMBL_CHEMBL416580,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.986883,2025-09-05 06:28:14.986884
CHEMBL31629,ChEMBL_CHEMBL31629,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986919,2025-09-05 06:28:14.986919
CHEMBL31498,ChEMBL_CHEMBL31498,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986946,2025-09-05 06:28:14.986946
CHEMBL31250,ChEMBL_CHEMBL31250,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986972,2025-09-05 06:28:14.986972
CHEMBL31017,ChEMBL_CHEMBL31017,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.986998,2025-09-05 06:28:14.986999
CHEMBL30843,ChEMBL_CHEMBL30843,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987024,2025-09-05 06:28:14.987025
CHEMBL286942,ChEMBL_CHEMBL286942,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987050,2025-09-05 06:28:14.987051
CHEMBL30973,ChEMBL_CHEMBL30973,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987078,2025-09-05 06:28:14.987078
CHEMBL31677,ChEMBL_CHEMBL31677,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987104,2025-09-05 06:28:14.987104
CHEMBL31638,ChEMBL_CHEMBL31638,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987130,2025-09-05 06:28:14.987131
CHEMBL31583,ChEMBL_CHEMBL31583,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987158,2025-09-05 06:28:14.987158
CHEMBL32903,ChEMBL_CHEMBL32903,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987184,2025-09-05 06:28:14.987185
CHEMBL32904,ChEMBL_CHEMBL32904,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987214,2025-09-05 06:28:14.987215
CHEMBL30794,ChEMBL_CHEMBL30794,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987240,2025-09-05 06:28:14.987241
CHEMBL416582,ChEMBL_CHEMBL416582,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987266,2025-09-05 06:28:14.987267
CHEMBL32002,ChEMBL_CHEMBL32002,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987293,2025-09-05 06:28:14.987293
CHEMBL32003,ChEMBL_CHEMBL32003,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987319,2025-09-05 06:28:14.987320
CHEMBL286809,ChEMBL_CHEMBL286809,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987345,2025-09-05 06:28:14.987345
CHEMBL287042,ChEMBL_CHEMBL287042,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987372,2025-09-05 06:28:14.987372
CHEMBL283044,ChEMBL_CHEMBL283044,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987398,2025-09-05 06:28:14.987398
CHEMBL287582,ChEMBL_CHEMBL287582,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987427,2025-09-05 06:28:14.987427
CHEMBL285322,ChEMBL_CHEMBL285322,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987453,2025-09-05 06:28:14.987454
CHEMBL283010,ChEMBL_CHEMBL283010,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987483,2025-09-05 06:28:14.987483
CHEMBL30628,ChEMBL_CHEMBL30628,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987510,2025-09-05 06:28:14.987510
CHEMBL281962,ChEMBL_CHEMBL281962,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987535,2025-09-05 06:28:14.987536
CHEMBL284960,ChEMBL_CHEMBL284960,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987562,2025-09-05 06:28:14.987562
CHEMBL31745,ChEMBL_CHEMBL31745,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987589,2025-09-05 06:28:14.987590
CHEMBL434590,ChEMBL_CHEMBL434590,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987617,2025-09-05 06:28:14.987617
CHEMBL417855,ChEMBL_CHEMBL417855,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987642,2025-09-05 06:28:14.987643
CHEMBL30567,ChEMBL_CHEMBL30567,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987669,2025-09-05 06:28:14.987670
CHEMBL31390,ChEMBL_CHEMBL31390,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987698,2025-09-05 06:28:14.987698
CHEMBL31363,ChEMBL_CHEMBL31363,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987725,2025-09-05 06:28:14.987726
CHEMBL31441,ChEMBL_CHEMBL31441,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987751,2025-09-05 06:28:14.987752
CHEMBL31041,ChEMBL_CHEMBL31041,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987777,2025-09-05 06:28:14.987777
CHEMBL32404,ChEMBL_CHEMBL32404,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987803,2025-09-05 06:28:14.987803
CHEMBL31542,ChEMBL_CHEMBL31542,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987829,2025-09-05 06:28:14.987829
CHEMBL31600,ChEMBL_CHEMBL31600,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987854,2025-09-05 06:28:14.987855
CHEMBL416765,ChEMBL_CHEMBL416765,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987880,2025-09-05 06:28:14.987881
CHEMBL31605,ChEMBL_CHEMBL31605,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.987922,2025-09-05 06:28:14.987922
CHEMBL286113,ChEMBL_CHEMBL286113,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987948,2025-09-05 06:28:14.987948
CHEMBL283048,ChEMBL_CHEMBL283048,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987974,2025-09-05 06:28:14.987974
CHEMBL31730,ChEMBL_CHEMBL31730,,medium,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.987999,2025-09-05 06:28:14.987999
CHEMBL287852,ChEMBL_CHEMBL287852,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.988025,2025-09-05 06:28:14.988025
CHEMBL283234,ChEMBL_CHEMBL283234,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988050,2025-09-05 06:28:14.988051
CHEMBL283590,ChEMBL_CHEMBL283590,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988077,2025-09-05 06:28:14.988077
CHEMBL31565,ChEMBL_CHEMBL31565,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988103,2025-09-05 06:28:14.988103
CHEMBL286807,ChEMBL_CHEMBL286807,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988128,2025-09-05 06:28:14.988129
CHEMBL31818,ChEMBL_CHEMBL31818,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988153,2025-09-05 06:28:14.988154
CHEMBL31335,ChEMBL_CHEMBL31335,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988179,2025-09-05 06:28:14.988179
CHEMBL285233,ChEMBL_CHEMBL285233,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988204,2025-09-05 06:28:14.988204
CHEMBL287422,ChEMBL_CHEMBL287422,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.988230,2025-09-05 06:28:14.988230
CHEMBL30622,ChEMBL_CHEMBL30622,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988255,2025-09-05 06:28:14.988255
CHEMBL30623,ChEMBL_CHEMBL30623,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988281,2025-09-05 06:28:14.988281
CHEMBL31930,ChEMBL_CHEMBL31930,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988307,2025-09-05 06:28:14.988307
CHEMBL31567,ChEMBL_CHEMBL31567,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.988331,2025-09-05 06:28:14.988332
CHEMBL31804,ChEMBL_CHEMBL31804,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988357,2025-09-05 06:28:14.988358
CHEMBL31864,ChEMBL_CHEMBL31864,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988382,2025-09-05 06:28:14.988382
CHEMBL289245,ChEMBL_CHEMBL289245,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.988407,2025-09-05 06:28:14.988407
